load_kw,pv_kw,battery_net_injection_kw,battery_soc_kWh,timestamp,converged,voltage_violation,line_overload,transformer_overload,feasible,minimum_voltage_pu,maximum_voltage_pu,maximum_current_a,line_normal_rating_a,line_loading_percent,transformer_apparent_power_kva,transformer_loading_percent,transformer_real_loss_kw,feeder_input_real_power_kw,pcc_grid_net_import_kw,pcc_grid_import_kw,pcc_grid_export_kw,reverse_power_flow,feeder_real_loss_kw,scheduled_grid_import_kw,receiving_end_real_power_kw,grid_import_error_kw
15.0,0.0,0.0,6.8202504038565195,2026-08-25 03:30:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.999999924749847,15.00000000000451,7.52546629456674e-08
15.0,0.0,0.0,6.820250389834533,2026-08-25 03:45:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.999999940611644,15.00000000000451,5.939286573664049e-08
15.0,0.0,0.0,6.820250378623849,2026-08-25 04:00:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.999999951339513,15.00000000000451,4.866499736522201e-08
15.0,0.0,0.0,6.82025036459088,2026-08-25 04:15:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.99999994057255,15.00000000000451,5.943195979796201e-08
15.0,0.0,0.0,6.8202503505308325,2026-08-25 04:30:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.999999940471442,15.00000000000451,5.953306825290383e-08
15.0,0.0,0.0,6.820250325826597,2026-08-25 04:45:00-07:00,True,False,False,False,True,0.99920047695108,0.9992004770487664,19.00697060312497,800.0,2.375871325390621,15.802227367211108,2.106963648961481,0.0033294669556717055,15.002167590856422,15.005497057813695,15.005497057813695,0.0,False,0.0021675908519109724,14.999999899947982,15.00000000000451,1.0005652839595314e-07
15.0,0.0,3.316951249317803,5.947368418659825,2026-08-25 05:00:00-07:00,True,False,False,False,True,0.9992743720584902,0.9992743721561635,15.263623305706547,800.0,1.9079529132133184,12.690132899431358,1.6920177199241813,0.002147176390063578,11.684449971549673,11.686597147938267,11.686597147938267,0.0,False,0.0013978704467926945,11.683048746493492,11.68305210110288,3.354609388495078e-06
15.0,0.0,4.999999876010268,4.631578978025675,2026-08-25 05:15:00-07:00,True,False,False,False,True,0.9993118254724171,0.9993118255700836,13.41977639406372,800.0,1.6774720492579651,11.157228829309926,1.4876305105746568,0.0016597624377577632,10.001081700430504,10.002741462872626,10.002741462872626,0.0,False,0.0010805436545974771,10.000000119262934,10.000001156775907,1.0375129733120048e-06
15.0,0.0,4.999999950637712,3.315789517589199,2026-08-25 05:30:00-07:00,True,False,False,False,True,0.999311825545334,0.9993118256430009,13.419774925991694,800.0,1.677471865748962,11.157227608774484,1.487630347836598,0.0016597620761021972,10.001080592782953,10.002740354861261,10.002740354861261,0.0,False,0.001080543419966034,10.000000043942476,10.000000049362987,5.420510262865719e-09
15.0,0.0,4.999999964496474,2.0000000534093387,2026-08-25 05:45:00-07:00,True,False,False,False,True,0.9993118255456426,0.9993118256433091,13.419774911024538,800.0,1.6774718638780672,11.157227596331092,1.487630346177479,0.001659762071321893,10.00108057892129,10.002740340994398,10.002740340994398,0.0,False,0.0010805434181706914,10.000000029676457,10.000000035503119,5.82666181969671e-09
25.0,0.0,0.0,2.0000000369619104,2026-08-25 06:00:00-07:00,True,False,False,False,True,0.9986658159398316,0.9986658160375939,31.69514226701012,800.0,3.961892783376265,26.350856321998585,3.513447509599811,0.009258310403276482,25.00594138615289,25.01519969656335,25.01519969656335,0.0,False,0.006027494363172081,24.999999931376102,24.99991389178972,-8.603958638175868e-05
25.0,1.962093876904292,0.0,2.0000000261903907,2026-08-25 06:15:00-07:00,True,False,False,False,True,0.998709745421206,0.998709745518959,29.45817877474847,800.0,3.6822723468435585,24.491113597007928,3.2654818129343908,0.007997582353717917,23.04311808366061,23.051115666014496,23.051115666014496,0.0,False,0.005206707895224099,23.03790607616112,23.037911375765386,5.299604264763502e-06
25.0,3.915785766601547,0.0,2.000000011248787,2026-08-25 06:30:00-07:00,True,False,False,False,True,0.9987534535394108,0.9987534536371547,27.252240955653463,800.0,3.406530119456683,22.65716620374861,3.020955493833148,0.006844663876328014,21.088674960270865,21.095519624149027,21.095519624149027,0.0,False,0.0044561099299726264,21.084214170585422,21.084218850340893,4.679755470249347e-06
25.0,5.852709660483847,0.0,1.9999999972247993,2026-08-25 06:45:00-07:00,True,False,False,False,True,0.9987967489321933,0.9987967490299321,25.092013711938975,800.0,3.136501713992372,20.861223235339622,2.7814964313786166,0.005802560192929377,19.151072002057756,19.1568745622558,19.1568745622558,0.0,False,0.0037776570183968945,19.147290280255348,19.14729434503936,4.064784011603706e-06
25.0,7.764571353075622,0.0,1.999999996756103,2026-08-25 07:00:00-07:00,True,False,False,False,True,0.9988394474264706,0.9988394475242007,22.993184813870503,800.0,2.874148101733813,19.116327617689752,2.5488436823586333,0.004872457460754049,17.238604195126968,17.24347665259131,17.24347665259131,0.0,False,0.0031721213929895384,17.23542864010779,17.23543207373398,3.43362618693277e-06
25.0,9.643183959094848,0.0,1.9999999965850368,2026-08-25 07:15:00-07:00,True,False,False,False,True,0.9988813678591497,0.9988813679568723,20.972866889351486,800.0,2.621608361168936,17.436706926780314,2.3248942569040416,0.00405384254204273,15.359458096925714,15.363511939471886,15.363511939471886,0.0,False,0.00263916897954914,15.356816035526244,15.356818927946165,2.8924199213520296e-06
